graph_idx,true_label,pred_label,correct,num_nodes,num_edges,GradExplainer_min,GradExplainer_max,GradExplainer_mean,GradExplainer_std,IntegratedGradExplainer_min,IntegratedGradExplainer_max,IntegratedGradExplainer_mean,IntegratedGradExplainer_std,GNNExplainer_min,GNNExplainer_max,GNNExplainer_mean,GNNExplainer_std,any_error
397,1,0,False,11,20,-55.393253326416016,55.49638748168945,2.500683069229126,23.77142906188965,-0.6387796401977539,1.5015676021575928,0.15345489978790283,0.5619215965270996,0.0,1.0,0.7272727489471436,0.44536176323890686,False
398,0,0,True,11,20,-0.004350748378783464,0.0010825552744790912,-0.001165655325166881,0.0019754646345973015,-0.2582515478134155,-0.009088939987123013,-0.08247663080692291,0.08466040343046188,0.0,1.0,0.7272727489471436,0.44536176323890686,False
399,0,0,True,11,20,-2.4025046825408936,6.0017571449279785,1.2152165174484253,2.2824199199676514,-2.375648021697998,2.136960506439209,-0.06387083232402802,1.0934958457946777,0.0,1.0,0.4545454680919647,0.4979296028614044,False
400,1,0,False,11,20,-47.800079345703125,-1.7295235395431519,-12.96267032623291,14.341524124145508,-1.872750997543335,1.530968427658081,0.08119476586580276,0.7547948360443115,0.0,1.0,0.7272727489471436,0.44536176323890686,False
401,0,1,False,11,20,-32.681419372558594,17.70244789123535,-2.271904945373535,12.586133003234863,-1.2823598384857178,1.477202296257019,0.07404442131519318,0.7861132621765137,0.0,1.0,0.7272727489471436,0.44536176323890686,False
402,0,0,True,11,20,-0.0013300639111548662,0.002071935683488846,0.00017201293667312711,0.0007563871913589537,-0.5820645093917847,0.2995281517505646,-0.08524542301893234,0.19981369376182556,0.0,1.0,0.8181818127632141,0.38569462299346924,False
403,1,1,True,11,20,-103.91444396972656,105.98548889160156,4.211521148681641,48.9476203918457,-1.1769360303878784,0.7887920141220093,0.024663321673870087,0.4535776376724243,0.0,1.0,0.6363636255264282,0.4810457229614258,False
404,0,0,True,11,20,-0.34037864208221436,0.21931728720664978,-0.0886613056063652,0.1661572903394699,-0.2473217099905014,-0.013362661004066467,-0.08501223474740982,0.07521435618400574,0.0,1.0,0.9090909361839294,0.28747978806495667,False
405,1,1,True,11,20,-0.04123760014772415,0.04497480392456055,-0.0047975932247936726,0.02004307322204113,-0.6124210357666016,0.49942654371261597,-0.043882135301828384,0.24791890382766724,0.0,1.0,0.3636363744735718,0.4810457229614258,False
406,0,1,False,11,20,-90.24418640136719,64.68283081054688,-12.9686861038208,37.070247650146484,-2.7450547218322754,1.6968088150024414,0.1225191280245781,1.1065638065338135,0.0,1.0,0.4545454680919647,0.4979296028614044,False
407,1,1,True,11,20,-0.0414268784224987,0.027865290641784668,-0.002947957720607519,0.021908670663833618,-0.5668293237686157,0.14885763823986053,-0.04865926876664162,0.17232726514339447,0.0,1.0,0.5454545617103577,0.4979296028614044,False
408,0,0,True,11,20,-0.23472538590431213,0.3843748867511749,0.03621729835867882,0.1824212223291397,-0.20958946645259857,0.0487343855202198,-0.08577265590429306,0.08768995851278305,0.0,1.0,0.9090909361839294,0.28747978806495667,False
409,0,1,False,11,20,-111.65079498291016,58.13507080078125,-9.406131744384766,49.94439697265625,-1.8584154844284058,4.911443710327148,0.20716872811317444,1.6089153289794922,0.0,1.0,0.5454545617103577,0.4979296028614044,False
410,0,0,True,11,20,-0.21281418204307556,0.10317257791757584,-0.05085352808237076,0.09027247875928879,-0.3851889371871948,0.04768657684326172,-0.08818808197975159,0.11826947331428528,0.0,1.0,0.8181818127632141,0.38569462299346924,False
411,0,0,True,11,20,-0.00015421972784679383,0.0014358495827764273,0.0002770194842014462,0.000466072786366567,-0.21678218245506287,-0.020505864173173904,-0.08184344321489334,0.056600697338581085,0.0,1.0,0.3636363744735718,0.4810457229614258,False
412,0,1,False,11,20,11.65177059173584,126.7848129272461,43.00788879394531,40.20130157470703,-1.9035991430282593,4.432106018066406,0.05309301242232323,1.5317809581756592,0.0,1.0,0.6363636255264282,0.4810457229614258,False
413,0,0,True,11,20,-4.6500020027160645,5.853185176849365,1.8394474983215332,2.642542839050293,-0.7879235148429871,0.19632850587368011,-0.07498672604560852,0.2520145773887634,0.0,1.0,0.7272727489471436,0.44536176323890686,False
414,0,0,True,11,20,-0.015567447990179062,0.0581783764064312,0.02527758479118347,0.022834328934550285,-0.4676431119441986,0.6077570915222168,-0.06822875142097473,0.26172390580177307,0.0,1.0,0.7272727489471436,0.44536176323890686,False
415,0,0,True,11,20,-19.79684066772461,-0.4831010401248932,-3.732607841491699,5.764555931091309,-0.6460821628570557,0.12960121035575867,-0.07442028820514679,0.21940606832504272,0.0,1.0,0.7272727489471436,0.44536176323890686,False
416,0,0,True,11,20,-0.0005595936672762036,0.0030544043984264135,0.000571119599044323,0.0009783388813957572,-0.8623192310333252,0.8554075360298157,-0.08423908054828644,0.4115193784236908,0.0,1.0,0.3636363744735718,0.4810457229614258,False
417,0,1,False,11,20,-0.354360967874527,30.328022003173828,9.134690284729004,11.447623252868652,-0.8493928909301758,0.3371862769126892,-0.05082859843969345,0.3200467824935913,0.0,1.0,0.7272727489471436,0.44536176323890686,False
418,0,1,False,11,20,-21.267269134521484,6.0534162521362305,-3.090564489364624,6.894532680511475,-2.373187303543091,3.426133394241333,-0.030389834195375443,1.311251163482666,0.0,1.0,0.6363636255264282,0.4810457229614258,False
419,0,1,False,11,20,-40.720420837402344,32.017024993896484,-1.50657320022583,17.487560272216797,-2.930509090423584,3.390005111694336,-0.013329613953828812,1.4079627990722656,0.0,1.0,0.8181818127632141,0.38569462299346924,False
420,0,1,False,11,20,-33.885074615478516,60.83237838745117,10.689787864685059,22.80252456665039,-3.6722257137298584,5.429436206817627,0.19884410500526428,2.1785757541656494,0.0,1.0,0.6363636255264282,0.4810457229614258,False
421,1,1,True,11,20,-9.395081724505872e-05,5.502037311089225e-05,-1.1434929092501989e-06,3.5528006264939904e-05,-0.32793164253234863,0.061066027730703354,-0.044308509677648544,0.0997828021645546,0.0,1.0,0.6363636255264282,0.4810457229614258,False
422,1,0,False,11,20,-34.29877471923828,113.9072036743164,21.598730087280273,35.700172424316406,-1.366990089416504,2.333179473876953,0.27723848819732666,0.8287962675094604,1.0,1.0,1.0,0.0,False
423,1,1,True,11,20,-0.198712557554245,1.2727439403533936,0.37473833560943604,0.5121546983718872,-0.5631527304649353,0.31651443243026733,-0.03855243697762489,0.2033693641424179,0.0,1.0,0.7272727489471436,0.44536176323890686,False
424,0,1,False,11,20,-0.24181818962097168,20.187255859375,4.260427474975586,6.050245761871338,-0.5026429295539856,1.355226755142212,-0.030481582507491112,0.45872876048088074,0.0,1.0,0.6363636255264282,0.4810457229614258,False
425,1,1,True,11,20,-23.87844467163086,23.989540100097656,-0.7816029191017151,11.37675952911377,-0.31252536177635193,0.2797691822052002,-0.022779393941164017,0.14885060489177704,0.0,1.0,0.8181818127632141,0.38569462299346924,False
426,1,1,True,11,20,-35.071739196777344,31.493623733520508,-2.2608184814453125,15.295965194702148,-1.898663878440857,1.1481434106826782,0.022890854626893997,0.7076782584190369,0.0,1.0,0.7272727489471436,0.44536176323890686,False
427,0,0,True,11,20,-1.742398977279663,13.446456909179688,2.899839162826538,4.954941272735596,-0.7601551413536072,0.3949596583843231,-0.07318838685750961,0.2764405608177185,0.0,1.0,0.7272727489471436,0.44536176323890686,False
428,0,0,True,11,20,0.0002042971464106813,0.029980767518281937,0.005657052621245384,0.009004944935441017,-0.2989279329776764,0.015762314200401306,-0.08436522632837296,0.09124637395143509,0.0,1.0,0.6363636255264282,0.4810457229614258,False
429,0,0,True,11,20,1.0639021638780832e-05,0.018790502101182938,0.0032464817631989717,0.005793883930891752,-0.31372424960136414,-0.022601403295993805,-0.08586522936820984,0.08441565930843353,0.0,1.0,0.8181818127632141,0.38569462299346924,False
430,0,0,True,11,20,0.00013920548371970654,0.007681945338845253,0.0027820507530122995,0.0021701878868043423,-0.34344661235809326,0.023368991911411285,-0.08503492921590805,0.10043665021657944,0.0,1.0,0.7272727489471436,0.44536176323890686,False
431,0,1,False,11,20,-1.8577991724014282,3.909695863723755,0.6881167888641357,1.64011812210083,-0.5492456555366516,0.43988528847694397,-0.054169896990060806,0.2887965440750122,0.0,1.0,0.8181818127632141,0.38569462299346924,False
432,0,1,False,11,20,0.14283588528633118,89.54834747314453,22.65045738220215,30.348649978637695,-1.1439146995544434,1.560767650604248,0.0403551310300827,0.7359822392463684,0.0,1.0,0.6363636255264282,0.4810457229614258,False
433,0,0,True,11,20,0.0012949269730597734,0.07197152823209763,0.025570303201675415,0.027171460911631584,-0.6768103241920471,0.43559950590133667,-0.0866921916604042,0.2903178036212921,0.0,1.0,0.8181818127632141,0.38569462299346924,False
434,0,1,False,11,20,-92.53353881835938,58.65349197387695,-6.208523273468018,34.22161102294922,-1.2509710788726807,2.849886894226074,0.09216504544019699,1.0016800165176392,0.0,1.0,0.8181818127632141,0.38569462299346924,False
435,1,1,True,11,20,-68.96489715576172,73.72381591796875,4.456704139709473,31.830738067626953,-2.310209035873413,1.0926965475082397,-0.012085405178368092,0.7952746152877808,0.0,1.0,0.9090909361839294,0.28747978806495667,False
436,0,1,False,11,20,-52.880733489990234,0.5885109901428223,-12.67455768585205,16.420345306396484,-0.3556097745895386,0.27426332235336304,-0.03828422725200653,0.15803290903568268,0.0,1.0,0.8181818127632141,0.38569462299346924,False
437,0,0,True,11,20,-0.6851370334625244,5.123525142669678,1.338239073753357,1.6396849155426025,-0.43192335963249207,0.23111391067504883,-0.07340461760759354,0.17814604938030243,0.0,1.0,0.7272727489471436,0.44536176323890686,False
438,1,1,True,11,20,-0.001130462158471346,-6.798254617024213e-05,-0.0004133004695177078,0.0004075470205862075,-0.18437357246875763,0.1583326905965805,-0.04349382221698761,0.08542246371507645,0.0,1.0,0.8181818127632141,0.38569462299346924,False
439,0,1,False,11,20,-4.604299068450928,45.02980041503906,8.339649200439453,13.225818634033203,-0.8201753497123718,0.5787830948829651,-0.003318953327834606,0.3437367379665375,0.0,1.0,0.6363636255264282,0.4810457229614258,False
440,0,1,False,11,20,-66.5614242553711,35.068363189697266,-8.446885108947754,22.90223503112793,-2.1881136894226074,5.624882698059082,0.5850935578346252,2.3092610836029053,0.0,1.0,0.5454545617103577,0.4979296028614044,False
441,1,0,False,11,20,-71.6451416015625,10.703003883361816,-14.036704063415527,24.759023666381836,-1.2816624641418457,3.3072619438171387,0.4618884027004242,1.0550463199615479,0.0,1.0,0.6363636255264282,0.4810457229614258,False
442,0,0,True,11,20,-4.103635787963867,2.3759872913360596,-0.8809036612510681,1.7110453844070435,-0.2951781153678894,0.027365628629922867,-0.07509016990661621,0.08819093555212021,0.0,1.0,0.6363636255264282,0.4810457229614258,False
443,0,0,True,11,20,-0.5668894052505493,6.210540771484375,1.9044357538223267,2.2738888263702393,-1.1045657396316528,0.8252719640731812,-0.07960408180952072,0.43235158920288086,0.0,1.0,0.6363636255264282,0.4810457229614258,False
444,0,0,True,11,20,-0.6311561465263367,0.19782902300357819,-0.2198047637939453,0.2616409361362457,-0.21808968484401703,0.007327639497816563,-0.07838232070207596,0.07277970761060715,0.0,1.0,0.9090909361839294,0.28747978806495667,False
445,1,1,True,11,20,-1.9474225044250488,-0.15245403349399567,-0.5022841095924377,0.5569351315498352,-1.192771315574646,0.8263481259346008,-0.04508060961961746,0.4904806911945343,0.0,1.0,0.8181818127632141,0.38569462299346924,False
446,0,1,False,11,20,-0.9435535669326782,26.466405868530273,10.350765228271484,8.262377738952637,-5.558277130126953,4.327052116394043,0.3631233870983124,2.309077262878418,0.0,1.0,0.7272727489471436,0.44536176323890686,False
447,0,0,True,11,20,-0.02322697639465332,0.3431386649608612,0.07050814479589462,0.11473583430051804,-0.23094899952411652,0.11901191622018814,-0.08160033077001572,0.11106875538825989,0.0,1.0,0.6363636255264282,0.4810457229614258,False
448,1,1,True,11,20,-0.09793031215667725,0.06998901069164276,0.002950298599898815,0.04204708710312843,-0.8999663591384888,0.21335570514202118,-0.04733961448073387,0.29551517963409424,0.0,1.0,0.8181818127632141,0.38569462299346924,False
449,0,0,True,11,20,-0.0003018412389792502,4.721291406895034e-05,-7.874581933720037e-05,0.00010004839714383706,-0.4022776484489441,0.03574957698583603,-0.0781635120511055,0.13732437789440155,0.0,1.0,0.8181818127632141,0.38569462299346924,False
450,0,0,True,11,20,-4.79096794128418,35.21028137207031,5.53696870803833,10.761302947998047,-0.6833505630493164,0.2426128089427948,-0.059994686394929886,0.23695021867752075,0.0,1.0,0.8181818127632141,0.38569462299346924,False
451,0,1,False,11,20,-60.90953826904297,12.648006439208984,-22.56587028503418,25.109106063842773,-1.5178747177124023,5.4958906173706055,0.42558354139328003,1.7428014278411865,1.0,1.0,1.0,0.0,False
452,1,1,True,11,20,-9.869039058685303e-05,0.16486215591430664,0.04547668993473053,0.044469621032476425,-1.2256085872650146,0.6412811875343323,-0.03851601108908653,0.48194408416748047,0.0,1.0,0.27272728085517883,0.44536176323890686,False
453,1,1,True,11,20,-40.058040618896484,9.8337984085083,-2.0059356689453125,12.813858985900879,-0.27584904432296753,0.23584787547588348,-0.02587984874844551,0.14212623238563538,0.0,1.0,0.9090909361839294,0.28747978806495667,False
454,0,0,True,11,20,-0.06841336190700531,0.0116100599989295,-0.007486248388886452,0.020394518971443176,-0.24628543853759766,0.0438685417175293,-0.0668657049536705,0.0711301863193512,0.0,1.0,0.5454545617103577,0.4979296028614044,False
455,0,0,True,11,20,-0.07417722791433334,0.010414045304059982,-0.009421354159712791,0.02260708063840866,-0.21289415657520294,0.06292624026536942,-0.0883166491985321,0.08712294697761536,0.0,1.0,0.6363636255264282,0.4810457229614258,False
456,0,0,True,11,20,0.4339005947113037,35.67308044433594,6.767646789550781,10.700661659240723,-0.22888387739658356,-0.005383230745792389,-0.07208377867937088,0.058533668518066406,0.0,1.0,0.6363636255264282,0.4810457229614258,False
457,0,1,False,11,20,-15.952105522155762,4.787836074829102,-2.563643455505371,6.5704121589660645,-1.3862504959106445,2.635509967803955,0.5149312019348145,1.1366337537765503,0.0,1.0,0.6363636255264282,0.4810457229614258,False
458,1,1,True,11,20,-0.00520470691844821,0.009971623308956623,0.0022877617739140987,0.003642976051196456,-0.23889148235321045,0.09978414326906204,-0.04308902099728584,0.09693745523691177,0.0,1.0,0.6363636255264282,0.4810457229614258,False
459,0,0,True,11,20,-1.0321444272994995,1.3430509567260742,-0.05819644033908844,0.5479180216789246,-0.37568819522857666,0.03340333700180054,-0.0838775709271431,0.1202535480260849,0.0,1.0,0.6363636255264282,0.4810457229614258,False
460,1,1,True,11,20,-0.0009688076679594815,0.001010884065181017,1.3876663615519647e-05,0.0005022776895202696,-0.32105451822280884,0.1976270079612732,-0.05408412590622902,0.1146661713719368,0.0,1.0,0.7272727489471436,0.44536176323890686,False
461,0,1,False,11,20,-23.194725036621094,70.34606170654297,8.20284366607666,21.639888763427734,-0.3738129436969757,3.2103283405303955,0.4776448905467987,0.9885510206222534,0.0,1.0,0.6363636255264282,0.4810457229614258,False
462,0,0,True,11,20,-0.6482659578323364,0.20830288529396057,-0.20819546282291412,0.2456546574831009,-0.22896930575370789,0.0158260278403759,-0.08041750639677048,0.0731816366314888,0.0,1.0,0.8181818127632141,0.38569462299346924,False
463,1,0,False,11,20,-51.79499435424805,4.574095249176025,-17.212451934814453,19.535093307495117,-3.019731044769287,4.085761070251465,0.2543160319328308,1.562694787979126,0.0,1.0,0.8181818127632141,0.38569462299346924,False
464,1,1,True,11,20,-0.010621286928653717,0.005200705025345087,-0.0025726226158440113,0.00445164181292057,-0.5437804460525513,0.5609440207481384,-0.049888428300619125,0.34055376052856445,0.0,1.0,0.8181818127632141,0.38569462299346924,False
465,1,1,True,11,20,-18.12773895263672,0.9283221960067749,-4.961725234985352,5.411684036254883,-0.280681312084198,0.3136788606643677,-0.02329196222126484,0.18030321598052979,0.0,1.0,0.6363636255264282,0.4810457229614258,False
466,0,1,False,11,20,-23.69291114807129,45.81328201293945,7.0348711013793945,15.503488540649414,-0.8803131580352783,2.2396509647369385,0.11100645363330841,0.9509998559951782,0.0,1.0,0.7272727489471436,0.44536176323890686,False
467,0,0,True,11,20,-0.0033956971019506454,-5.1934170187450945e-05,-0.000954294519033283,0.0010304476600140333,-0.262393981218338,0.006762711331248283,-0.09013550728559494,0.08731181174516678,0.0,1.0,0.8181818127632141,0.38569462299346924,False
468,0,0,True,11,20,-0.723818302154541,0.0095025934278965,-0.14168430864810944,0.18846720457077026,-1.5833253860473633,0.6382736563682556,-0.08323696255683899,0.5299229025840759,1.0,1.0,1.0,0.0,False
469,0,1,False,11,20,-55.00716018676758,23.663349151611328,-9.380377769470215,17.595243453979492,-2.1229496002197266,1.7395222187042236,0.20838242769241333,1.0509661436080933,0.0,1.0,0.7272727489471436,0.44536176323890686,False
470,0,0,True,11,20,-0.31284230947494507,2.0894901752471924,0.47700926661491394,0.6206109523773193,-0.3093339800834656,0.2979586720466614,-0.0778854563832283,0.17477595806121826,0.0,1.0,0.5454545617103577,0.4979296028614044,False
471,0,0,True,11,20,0.3424661159515381,3.083643913269043,1.0530694723129272,0.8765856027603149,-3.789236068725586,2.1807169914245605,-0.08574460446834564,1.472633957862854,1.0,1.0,1.0,0.0,False
472,0,1,False,11,20,-29.543601989746094,24.0938720703125,0.7952880859375,13.684781074523926,-0.25678929686546326,0.17335058748722076,-0.030276501551270485,0.11561264097690582,0.0,1.0,0.7272727489471436,0.44536176323890686,False
473,0,0,True,11,20,-0.007816106081008911,0.01640516147017479,0.0025921487249433994,0.008131167851388454,-0.2603324353694916,-0.0007578050717711449,-0.08473264425992966,0.08586950600147247,0.0,1.0,0.7272727489471436,0.44536176323890686,False
474,0,0,True,11,20,-0.012296922504901886,0.010399526916444302,-0.0007536312914453447,0.005287477280944586,-0.3411598801612854,0.6135105490684509,-0.0907059982419014,0.2564815580844879,0.0,1.0,0.9090909361839294,0.28747978806495667,False
475,1,1,True,11,20,-0.005553632974624634,0.019036974757909775,0.0026624423917382956,0.006713750306516886,-0.20916208624839783,0.06762738525867462,-0.047079041600227356,0.0799657478928566,0.0,1.0,0.6363636255264282,0.4810457229614258,False
476,0,0,True,11,20,-0.0024858545511960983,0.05853363126516342,0.0220769215375185,0.022189971059560776,-0.3115721642971039,0.07846714556217194,-0.08181276172399521,0.10635606944561005,0.0,1.0,0.6363636255264282,0.4810457229614258,False
477,0,0,True,11,20,-0.0010110397124662995,0.001097442815080285,2.793389285216108e-05,0.000585403700824827,-0.4888545274734497,0.04109328240156174,-0.08817233145236969,0.14648602902889252,0.0,1.0,0.6363636255264282,0.4810457229614258,False
478,0,0,True,11,20,-0.7849832773208618,1.4263638257980347,0.24701876938343048,0.5814024806022644,-0.4089762270450592,0.4195268154144287,-0.07481188327074051,0.19670651853084564,0.0,1.0,0.9090909361839294,0.28747978806495667,False
479,0,1,False,11,20,-32.58613204956055,121.0743408203125,18.547121047973633,44.89109802246094,-0.35134583711624146,1.7678959369659424,0.05359813943505287,0.5589825510978699,0.0,1.0,0.6363636255264282,0.4810457229614258,False
480,0,0,True,11,20,-1.4073843955993652,1.196965217590332,0.0007593623013235629,0.5590742230415344,-1.201920509338379,0.619748592376709,-0.09385111182928085,0.4092356860637665,0.0,1.0,0.7272727489471436,0.44536176323890686,False
481,0,1,False,11,20,-155.42575073242188,116.45643615722656,-23.995361328125,68.01565551757812,-3.0105807781219482,3.4814863204956055,0.243618443608284,1.69252347946167,0.0,1.0,0.8181818127632141,0.38569462299346924,False
482,0,0,True,11,20,-2.6761763095855713,-0.2987033724784851,-1.0429883003234863,0.9035801887512207,-0.2791891396045685,0.04212108999490738,-0.07612106949090958,0.10472853481769562,0.0,1.0,0.7272727489471436,0.44536176323890686,False
483,1,0,False,11,20,-361.468017578125,68.78877258300781,-46.973934173583984,108.1728515625,-1.7138813734054565,3.187633991241455,0.24590851366519928,1.1948943138122559,0.0,1.0,0.4545454680919647,0.4979296028614044,False
484,0,0,True,11,20,-0.02952989935874939,0.02291581965982914,-0.0033282137010246515,0.015112323686480522,-0.18111646175384521,0.029512125998735428,-0.08693822473287582,0.06332634389400482,0.0,1.0,0.7272727489471436,0.44536176323890686,False
485,0,0,True,11,20,-0.01556613389402628,0.16372108459472656,0.031505730003118515,0.04962196201086044,-0.19435064494609833,0.004801573231816292,-0.08125031739473343,0.07116301357746124,0.0,1.0,0.8181818127632141,0.38569462299346924,False
486,1,1,True,11,20,-0.006546118296682835,0.006440883968025446,-0.0003920251620002091,0.0035104169510304928,-0.3939560651779175,0.4200928807258606,-0.04591742530465126,0.21589715778827667,0.0,1.0,0.9090909361839294,0.28747978806495667,False
487,0,0,True,11,20,-21.662261962890625,4.464818954467773,-4.7385663986206055,8.104663848876953,-0.9090911149978638,0.6188044548034668,-0.07152921706438065,0.3437792956829071,0.0,1.0,0.6363636255264282,0.4810457229614258,False
488,0,0,True,11,20,-0.2721980810165405,0.6684185266494751,0.016780434176325798,0.227933868765831,-0.3115040957927704,0.020309872925281525,-0.08195372670888901,0.08335237950086594,0.0,1.0,0.6363636255264282,0.4810457229614258,False
489,1,1,True,11,20,-29.01661491394043,34.94107437133789,1.226765751838684,13.699883460998535,-0.5470230579376221,0.27190715074539185,-0.03697049245238304,0.19481875002384186,0.0,1.0,0.7272727489471436,0.44536176323890686,False
490,1,0,False,11,20,1.3927521705627441,74.1199722290039,16.002300262451172,23.124603271484375,-0.8906930685043335,4.833799362182617,0.295747846364975,1.473483920097351,0.0,1.0,0.7272727489471436,0.44536176323890686,False
491,0,1,False,11,20,-182.48851013183594,127.10481262207031,-8.276055335998535,67.71099090576172,-3.4839589595794678,3.0057828426361084,0.23010806739330292,1.6565735340118408,0.0,1.0,0.7272727489471436,0.44536176323890686,False
492,1,1,True,11,20,-51.00975036621094,3.2965526580810547,-10.935938835144043,14.913215637207031,-0.4077291488647461,0.6027172803878784,0.005954680033028126,0.2693772614002228,0.0,1.0,0.7272727489471436,0.44536176323890686,False
493,0,0,True,11,20,-14.194639205932617,5.037732124328613,-1.962067723274231,4.476210594177246,-0.5267326831817627,0.5255090594291687,-0.06836578249931335,0.2690172791481018,0.0,1.0,0.6363636255264282,0.4810457229614258,False
494,0,0,True,11,20,-1.8429978808853775e-05,0.00022921664640307426,0.00010620258399285376,8.263856580015272e-05,-0.29185032844543457,0.012657109647989273,-0.0850558802485466,0.10224422067403793,0.0,1.0,0.8181818127632141,0.38569462299346924,False
495,1,1,True,11,20,-0.11178739368915558,0.5631696581840515,0.07409553974866867,0.1815345734357834,-0.9568132758140564,0.3133404850959778,-0.0571795329451561,0.2998950779438019,0.0,1.0,0.5454545617103577,0.4979296028614044,False
496,0,1,False,11,20,16.916364669799805,279.3319396972656,72.41152954101562,87.0372314453125,-1.2236019372940063,6.314348220825195,1.1949374675750732,2.1689612865448,0.0,1.0,0.6363636255264282,0.4810457229614258,False
497,1,1,True,11,20,-0.5000143647193909,0.5863859057426453,0.00810261070728302,0.23642072081565857,-0.49965688586235046,0.21526628732681274,-0.0449012853205204,0.17135903239250183,0.0,1.0,0.8181818127632141,0.38569462299346924,False
498,1,1,True,11,20,-0.1831788271665573,0.23787061870098114,0.007304528262466192,0.09070639312267303,-0.5396978259086609,0.17634201049804688,-0.046303845942020416,0.17462335526943207,0.0,1.0,0.7272727489471436,0.44536176323890686,False
499,1,1,True,11,20,-0.2621558606624603,1.5753957033157349,0.17071467638015747,0.4770919680595398,-1.334729790687561,0.4575566351413727,-0.0497700534760952,0.4564625024795532,0.0,1.0,0.9090909361839294,0.28747978806495667,False
500,0,0,True,11,20,-1.6014328002929688,1.8121565580368042,-0.14082485437393188,0.8910144567489624,-0.476906955242157,0.18726298213005066,-0.08426325768232346,0.17074839770793915,0.0,1.0,0.4545454680919647,0.4979296028614044,False
501,1,0,False,11,20,-63.15593719482422,41.79048538208008,-1.1758698225021362,24.134653091430664,-0.9805842638015747,4.854066371917725,0.5757482051849365,1.4796252250671387,0.0,1.0,0.9090909361839294,0.28747978806495667,False
502,0,0,True,11,20,-1.375030517578125,2.492432117462158,0.3933440148830414,1.0918686389923096,-0.2901151776313782,0.033282019197940826,-0.07137225568294525,0.10417650640010834,0.0,1.0,0.7272727489471436,0.44536176323890686,False
503,0,0,True,11,20,-0.011681877076625824,0.0007937394548207521,-0.0025939494371414185,0.0033451677300035954,-0.2860325872898102,-0.020617105066776276,-0.07900845259428024,0.07143012434244156,0.0,1.0,0.8181818127632141,0.38569462299346924,False
504,0,1,False,11,20,-45.95059585571289,76.87699127197266,4.616393089294434,29.424327850341797,-0.11206783354282379,1.366411805152893,0.35475799441337585,0.4645133316516876,0.0,1.0,0.8181818127632141,0.38569462299346924,False
505,0,0,True,11,20,0.7675384283065796,27.42855453491211,7.535830497741699,8.690506935119629,-0.2954598069190979,0.025319186970591545,-0.0783236101269722,0.08426421135663986,0.0,1.0,0.5454545617103577,0.4979296326637268,False
506,1,1,True,11,20,-0.3985944986343384,0.7811070680618286,0.11923542618751526,0.28121256828308105,-0.5630433559417725,0.3339385390281677,-0.04517659917473793,0.2447463870048523,0.0,1.0,0.9090909361839294,0.28747978806495667,False
507,0,1,False,11,20,-33.057823181152344,10.115249633789062,-13.282952308654785,12.316866874694824,-0.8262658715248108,9.291681289672852,0.9395484924316406,2.6902356147766113,0.0,1.0,0.5454545617103577,0.4979296028614044,False
508,0,0,True,11,20,-0.055308748036623,0.052020564675331116,-0.0030757440254092216,0.02431408502161503,-0.33786189556121826,-0.008566038683056831,-0.08455996960401535,0.0919082909822464,0.0,1.0,0.7272727489471436,0.44536176323890686,False
509,1,0,False,11,20,-38.54747009277344,91.11664581298828,2.7588350772857666,31.74172019958496,-0.21337378025054932,0.9351167678833008,0.13125726580619812,0.33289188146591187,0.0,1.0,0.8181818127632141,0.38569462299346924,False
510,1,1,True,11,20,-7.7645487785339355,4.33186149597168,-1.0038208961486816,2.7666444778442383,-1.1628072261810303,0.8027332425117493,-0.03798409551382065,0.4979933202266693,0.0,1.0,0.8181818127632141,0.38569462299346924,False
511,0,0,True,11,20,-0.16968414187431335,0.17280548810958862,0.06133167818188667,0.09634003043174744,-0.3471890687942505,0.01754155382514,-0.08641096949577332,0.11435070633888245,0.0,1.0,0.5454545617103577,0.4979296028614044,False
512,0,0,True,11,20,-0.009874477051198483,0.002505962271243334,-0.0019946100655943155,0.0032619545236229897,-0.3904655873775482,-0.009807854890823364,-0.08492392301559448,0.10292918235063553,0.0,1.0,0.6363636255264282,0.4810457229614258,False
513,0,0,True,11,20,-0.00040152735891751945,0.0001814464048948139,-4.211798295727931e-05,0.00013311454677022994,-0.22427426278591156,-0.0052481889724731445,-0.08157183974981308,0.07036404311656952,0.0,1.0,0.6363636255264282,0.4810457229614258,False
514,1,1,True,11,20,-0.042143914848566055,0.03235877305269241,-0.0019991849549114704,0.01602344773709774,-1.0055745840072632,0.8013910055160522,-0.04561826214194298,0.44926777482032776,0.0,1.0,0.4545454680919647,0.4979296028614044,False
515,0,1,False,11,20,-1.0951473712921143,18.606197357177734,6.203268051147461,6.164780139923096,-0.744446337223053,1.2192883491516113,0.2811935245990753,0.5936923623085022,0.0,1.0,0.4545454680919647,0.4979296028614044,False
516,1,1,True,11,20,-5.752825736999512,5.261343479156494,-0.3349926769733429,2.585843086242676,-0.7653296589851379,0.31058645248413086,-0.03696924448013306,0.2593647241592407,0.0,1.0,0.8181818127632141,0.38569462299346924,False
517,0,1,False,11,20,-98.47034454345703,137.4815673828125,10.668190956115723,64.9306869506836,-1.7449734210968018,4.941445350646973,0.38543951511383057,1.6099799871444702,0.0,1.0,0.4545454680919647,0.4979296028614044,False
